id	word1	word2	context	context2	Gold_Complexity	prompt1	prompt2	prompt3	binary_answer1	binary_answer2	binary_answer3	binary_answer4
1138	cause	wings	But for this cause I came to this time.	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Cause"" is"	" ""Wings"" is"	 The second sentence is more	1	0	0	1
2478	Mica	wrath	"and Bakbakkar, Heresh, and Galal, and Mattaniah the son of Mica, the son of Zichri, the son of Asaph,"	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
1774	inhabitant	shekels	"Why have you prophesied in the name of Yahweh, saying, This house shall be like Shiloh, and this city shall be desolate, without inhabitant?"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
2148	figs	wrath	"Then Abigail hurried and took two hundred loaves of bread, two bottles of wine, five sheep ready dressed, five measures of parched grain, one hundred clusters of raisins, and two hundred cakes of figs, and laid them on donkeys."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
2098	sheaf	wings	"When you reap your harvest in your field, and have forgot a sheaf in the field, you shall not go again to get it: it shall be for the foreigner, for the fatherless, and for the widow; that Yahweh your God may bless you in all the work of your hands."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Sheaf"" is"	" ""Sheaf"" is"	 The first sentence is more	1	1	1	1
2458	law	wrath	"concerning zeal, persecuting the assembly; concerning the righteousness which is in the law, found blameless."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
693	sheaves	wheels	"In those days saw I in Judah some men treading winepresses on the Sabbath, and bringing in sheaves, and loading donkeys; as also wine, grapes, and figs, and all kinds of burdens, which they brought into Jerusalem on the Sabbath day: and I testified against them in the day in which they sold food."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Sheaves"" is"	" ""Sheaves"" is"	 The first sentence is more	1	1	1	1
2264	James	nights	"But of the other apostles I saw no one, except James, the Lord's brother."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""James"" is more"	" ""Nights"" is"	 The second sentence is more	1	0	0	1
2629	window	name	"A certain young man named Eutychus sat in the window, weighed down with deep sleep."	"If another comes in his own name, you will receive him."	1	" ""Window"" is more"	" ""Name"" is less"	 The first sentence is more	1	0	1	0
214	angels	scatters	"But we see him who has been made a little lower than the angels, Jesus, because of the suffering of death crowned with glory and honor, that by the grace of God he should taste of death for everyone."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
3651	widows	scatters	"and my wrath will grow hot, and I will kill you with the sword; and your wives shall be widows, and your children fatherless."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
363	parts	wheels	"Don't eat it raw, nor boiled at all with water, but roasted with fire; with its head, its legs and its inner parts."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Parts"" is"	" ""Wheels"""	 The first sentence is more	1	0	1	0
608	horn	assemblies	"I have sewed sackcloth on my skin, and have thrust my horn in the dust."	"I robbed other assemblies, taking wages from them that I might serve you."	0	" ""Assemblies"""	" ""Assemblies"""	 The first sentence is more	0	0	1	0
2381	covenant	wheels	"Therefore thus says the Lord Yahweh: As I live, surely my oath that he has despised, and my covenant that he has broken, I will even bring it on his own head."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Covenant"""	" ""Covenant"""	 The first sentence is more	1	1	1	1
465	boil	shekels	"Yahweh will strike you in the knees, and in the legs, with a sore boil, of which you can not be healed, from the sole of your foot to the crown of your head."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The first sentence is more	0	0	1	0
1094	Shadrach	shekels	"Then was Nebuchadnezzar full of fury, and the form of his appearance was changed against Shadrach, Meshach, and Abednego: [therefore] he spoke, and commanded that they should heat the furnace seven times more than it was usually heated."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	1	" ""Shadrach"""	" ""Shadrach"""	 The second sentence is more	1	1	0	1
176	waste	nights	"Israel, your prophets have been like foxes in the waste places."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
3956	mourning	wings	"Let your laughter be turned to mourning, and your joy to gloom."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The first sentence is more	0	0	1	0
2	name	wheels	"If another comes in his own name, you will receive him."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Wheels"""	 The second sentence is more	0	0	0	0
3791	angel	scatters	"Now when they had departed, behold, an angel of the Lord appeared to Joseph in a dream, saying, ""Arise and take the young child and his mother, and flee into Egypt, and stay there until I tell you, for Herod will seek the young child to destroy him."""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
856	worship	adversaries	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
2053	faithful	scatters	"Because you were found faithful with very little, you shall have authority over ten cities.'"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The second sentence is more	0	0	0	0
1713	Abel	scatters	You shall anoint Jehu the son of Nimshi to be king over Israel; and you shall anoint Elisha the son of Shaphat of Abel Meholah to be prophet in your place.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
969	honeycomb	wrath	"But Jonathan didn't hear when his father commanded the people with the oath: therefore he put forth the end of the rod who was in his hand, and dipped it in the honeycomb, and put his hand to his mouth; and his eyes were enlightened."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1	" ""Wrath"""	" ""Wrath"""	 The first sentence is more	0	0	1	0
1879	Kingdom	wrath	"He said, ""The Kingdom of God is as if a man should cast seed on the earth,"	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Kingdom"""	" ""Wrath"""	 The second sentence is more	1	0	0	1
1962	valor	wheels	"Joshua chose thirty thousand men, the mighty men of valor, and sent them out by night."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Valor"" is"	" ""Valor"" is"	 The second sentence is more	1	1	0	1
1345	order	nights	"Outside of the veil of the Testimony, in the Tent of Meeting, shall Aaron keep it in order from evening to morning before Yahweh continually: it shall be a statute forever throughout your generations."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
1158	hearts	wings	"The refining pot is for silver, and the furnace for gold, but Yahweh tests the hearts."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	" ""Wings"" is"	" ""Wings"" is"	 The second sentence is more	0	0	0	0
1514	table	shekels	"The king was grieved, but for the sake of his oaths, and of those who sat at the table with him, he commanded it to be given,"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3398	dreams	name	"If there arise in the midst of you a prophet, or a dreamer of dreams, and he give you a sign or a wonder,"	"If another comes in his own name, you will receive him."	1	" ""Dreams"""	" ""Dreams"""	 The first sentence is more	1	1	1	1
1333	wars	scatters	"When you hear of wars and disturbances, don't be terrified, for these things must happen first, but the end won't come immediately."""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
967	honeycomb	assemblies	"But Jonathan didn't hear when his father commanded the people with the oath: therefore he put forth the end of the rod who was in his hand, and dipped it in the honeycomb, and put his hand to his mouth; and his eyes were enlightened."	"I robbed other assemblies, taking wages from them that I might serve you."	1	" ""Assemblies"""	" ""Honeycomb"""	 The first sentence is more	0	1	1	0
3138	ministers	name	"Wail, you ministers of the altar."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	" The sentence ""Wail"	0	0	0	0
4177	Jonathan	wrath	"Jonathan answered Saul, ""David earnestly asked leave of me to go to Bethlehem."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	" ""Wrath"""	" ""Wrath"""	 The second sentence is more	0	0	0	0
