Genre	Sentence	ComplexWord	Gold_Complexity	prompt1_pred	prompt2_pred	prompt3_pred	prompt4_pred	prompt5_pred	avg_pred
bible	Isaac was forty years old when he took Rebekah, the daughter of Bethuel the Syrian of Paddan Aram, the sister of Laban the Syrian, to be his wife.	Rebekah	0.45	0.8	0.7	0.4	0.4	0.8	0.62
bible	Syria was your merchant by reason of the multitude of your handiworks: they traded for your wares with emeralds, purple, and embroidered work, and fine linen, and coral, and rubies.	Syria	0.28	0.0	1.0	0.2	0.0	1.0	0.44
bible	They brought up and brought out of Egypt a chariot for six hundred pieces of silver, and a horse for one hundred fifty: and so for all the kings of the Hittites, and the kings of Syria, they brought them out by their means.	Syria	0.41	1.0	1.0	0.4	0.1	1.0	0.7
bible	and will turn away their ears from the truth, and turn aside to fables.	fables	0.27	0.6	0.0	0.4	0.0	0.5	0.3
bible	He overthrew those cities, all the plain, all the inhabitants of the cities, and that which grew on the ground.	plain	0.27	0.0	0.0	0.0	0.2	0.0	0.04
bible	You shall not have in your bag diverse weights, a great and a small.	weights	0.27	0.8	0.8	0.4	0.8	0.2	0.6
bible	Behold, Elizabeth, your relative, also has conceived a son in her old age; and this is the sixth month with her who was called barren.	Elizabeth	0.36	0.4	1.0	0.2	0.0	0.8	0.48
bible	They went to the entrance of Gedor, even to the east side of the valley, to seek pasture for their flocks.	pasture	0.28	0.8	0.4	0.4	0.2	0.5	0.46
bible	Yes, let God be found true, but every man a liar.	liar	0.28	0.8	0.8	0.6	1.0	0.0	0.64
bible	"Samuel said to Saul, ""Why have you disturbed me, to bring me up?"""	Saul	0.28	0.8	0.9	0.0	0.0	0.0	0.34
bible	"Saul said to Michal, ""Why have you deceived me thus, and let my enemy go, so that he is escaped?"""	Saul	0.34	0.8	0.8	0.0	0.0	0.8	0.48
bible	"Saul said to his servants, ""Provide me now a man who can play well, and bring him to me."""	Saul	0.35	0.0	0.6	0.0	0.0	0.0	0.12
bible	Saul arose, and they went out both of them, he and Samuel, abroad.	Saul	0.37	0.8	0.8	0.0	0.0	0.5	0.42
bible	An evil spirit from Yahweh was on Saul, as he sat in his house with his spear in his hand; and David was playing with his hand.	Saul	0.47	1.0	0.0	0.2	0.5	0.0	0.34
bible	Now we command you, brothers, in the name of our Lord Jesus Christ, that you withdraw yourselves from every brother who walks in rebellion, and not after the tradition which they received from us.	rebellion	0.28	0.8	0.8	0.0	1.0	1.0	0.72
bible	It will be for a sign and for a witness to Yahweh of Armies in the land of Egypt; for they will cry to Yahweh because of oppressors, and he will send them a savior and a defender, and he will deliver them.	defender	0.28	0.6	0.8	0.6	0.9	0.0	0.58
bible	But when the Jews spoke against it, I was constrained to appeal to Caesar, not that I had anything about which to accuse my nation.	Caesar	0.28	0.8	0.4	0.8	0.3	0.2	0.5
bible	Others fell on rocky ground, where they didn't have much soil, and immediately they sprang up, because they had no depth of earth.	soil	0.28	0.8	0.8	0.8	0.8	0.0	0.64
bible	For you are not a God who has pleasure in wickedness.	wickedness	0.28	0.0	1.0	0.0	0.0	0.0	0.2
bible	I would rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.	wickedness	0.32	0.8	1.0	1.0	1.0	0.0	0.76
bible	They don't consider in their hearts that I remember all their wickedness.	wickedness	0.45	0.0	1.0	1.0	1.0	0.0	0.6
bible	"When he had gone out onto the porch, someone else saw him, and said to those who were there, ""This man also was with Jesus of Nazareth."""	porch	0.28	0.6	0.8	0.6	0.0	0.0	0.4
bible	He measured the length of the building before the separate place which was at its back, and its galleries on the one side and on the other side, one hundred cubits; and the inner temple, and the porches of the court;	porches	0.29	0.0	0.3	0.6	0.5	0.0	0.28
bible	"Now in Jerusalem by the sheep gate, there is a pool, which is called in Hebrew, ""Bethesda,"" having five porches."	porches	0.39	0.4	0.0	0.2	0.0	0.0	0.12
bible	I will sprinkle clean water on you, and you shall be clean: from all your filthiness, and from all your idols, will I cleanse you.	filthiness	0.29	0.8	0.8	0.8	1.0	1.0	0.88
bible	Her filthiness was in her skirts; she didn't remember her latter end; therefore is she come down wonderfully; she has no comforter: see, Yahweh, my affliction; for the enemy has magnified himself.	filthiness	0.32	0.8	1.0	0.4	0.3	1.0	0.7
bible	Its length was a span, and its breadth a span, being double.	breadth	0.29	0.6	1.0	0.4	0.0	0.0	0.4
bible	Its length was five cubits, its breadth was five cubits, and its height was three cubits.	breadth	0.36	0.6	0.6	0.0	0.0	0.0	0.24
bible	The five thousand that are left in the breadth, in front of the twenty-five thousand, shall be for common use, for the city, for dwelling and for suburbs; and the city shall be in its midst.	breadth	0.4	0.8	0.8	0.0	0.0	0.0	0.32
bible	"Can you draw out Leviathan with a fishhook, or press down his tongue with a cord?	fishhook	0.2941176470588235
351S7I5UG9WNO85TG9QLOPVC1YXJNS	bible	I am the song of the drunkards.	drunkards	0.2941176470588235
3TRB893CSJAOULN5SWOTVFH69PU7GG	bible	The voice of a multitude being at ease was with her: and with men of the common sort were brought drunkards from the wilderness; and they put bracelets on their hands [twain], and beautiful crowns on their heads.	drunkards	0.34523809523809523
3UV0D2KX1MJLXY9RFEK4AIXKHAGF4L	bible	Whenever the cloud was taken up from over the Tent, then after that the children of Israel traveled; and in the place where the cloud remained, there the children of Israel encamped.	encamped	0.2954545454545454
3NQUW096N688UWPZIKJTM3DK0YG9LG	bible	He plants a fir tree, and the rain nourishes it.	fir	0.2954545454545454
3PZDSVZ3J5HXLQM8D23HIN6TJ124NH	bible	(now Hiram the king of Tyre had furnished Solomon with cedar trees and fir trees, and with gold, according to all his desire), that then king Solomon gave Hiram twenty cities in the land of Galilee.	fir	0.375
3IKMEYR0LWVMA6MICBSDXGSR5Q0K2R	bible	<<A contemplation by Asaph.	contemplation	0.3035714285714286
32TMVRKDGNYCIJZ470EY0QGYU6348T	bible	A contemplation by David.	contemplation	0.421875
3CMV9YRYP31X08284WA6BXRNW3XJLQ	bible	A contemplation by David, when the Ziphites came and said to Saul, Isn't David hiding himself among us?"""	contemplation	0.49	0.8	1.0	0.8	0.8	0.0	0.68
bible	They are burning like an oven that the baker stops stirring, from the kneading of the dough, until it is leavened.	kneading	0.32	0.6	0.8	1.0	0.8	0.4	0.72
bible	or a charmer, or a consulter with a familiar spirit, or a wizard, or a necromancer.	wizard	0.32	0.8	0.0	0.6	1.0	0.0	0.48
bible	So Joshua burnt Ai, and made it a heap forever, even a desolation, to this day.	heap	0.32	0.8	0.8	0.2	0.1	0.0	0.38
bible	"The burden of Damascus: ""Behold, Damascus is taken away from being a city, and it will be a ruinous heap."	heap	0.34	0.8	0.8	0.8	0.8	0.0	0.64
bible	Don't you be one of those who strike hands, of those who are collateral for debts.	debts	0.32	1.0	1.0	0.8	0.7	1.0	0.9
bible	<<For the Chief Musician.	Musician	0.32	0.8	1.0	0.8	1.0	0.8	0.88
bible	"They sent messengers to the inhabitants of Kiriath Jearim, saying, ""The Philistines have brought back the ark of Yahweh; come down, and bring it up to yourselves."""	inhabitants	0.32	1.0	0.8	0.4	0.8	0.5	0.7
bible	"Their houses shall be turned to others, their fields and their wives together; for I will stretch out my hand on the inhabitants of the land, says Yahweh."""	inhabitants	0.35	0.8	0.8	0.6	0.6	0.8	0.72
bible	"He said to him, ""Bring me a heifer three years old, a female goat three years old, a ram three years old, a turtledove, and a young pigeon."""	turtledove	0.33	0.0	0.0	0.6	0.0	0.0	0.12
bible	Yes, the stork in the sky knows her appointed times; and the turtledove and the swallow and the crane observe the time of their coming; but my people don't know Yahweh's law.	turtledove	0.48	0.2	0.0	0.4	0.0	0.0	0.12
bible	After him, Nehemiah the son of Azbuk, the ruler of half the district of Beth Zur, made repairs to the place opposite the tombs of David, and to the pool that was made, and to the house of the mighty men.	tombs	0.33	0.8	0.6	0.4	0.0	0.6	0.48
bible	Sharon shall be a fold of flocks, and the valley of Achor a place for herds to lie down in, for my people who have sought me.	Sharon	0.33	1.0	0.8	0.0	0.0	0.0	0.36
bible	There followed thunders, sounds, lightnings, and an earthquake.	thunders	0.33	1.0	1.0	0.6	0.0	0.8	0.68
bible	When he cried, the seven thunders uttered their voices.	thunders	0.38	0.8	0.9	0.8	0.8	0.8	0.82
bible	The wicked desires the plunder of evil men, but the root of the righteous flourishes.	flourishes	0.34	0.8	0.8	0.4	0.3	1.0	0.66
bible	They made on the breastplate chains like cords, of braided work of pure gold.	breastplate	0.34	0.8	0.8	0.8	0.6	0.0	0.6
bible	You shall put in the breastplate of judgment the Urim and the Thummim; and they shall be on Aaron's heart, when he goes in before Yahweh: and Aaron shall bear the judgment of the children of Israel on his heart before Yahweh continually.	breastplate	0.35	0.6	0.5	0.6	0.9	0.7	0.66
bible	You shall put the two braided chains of gold in the two rings at the ends of the breastplate.	breastplate	0.44	0.4	0.3	0.8	1.0	0.0	0.5
bible	The rulers brought the onyx stones, and the stones to be set, for the ephod and for the breastplate;	breastplate	0.46	0.6	0.6	0.0	0.0	0.8	0.4
bible	They made the breastplate double.	breastplate	0.6	0.6	0.0	0.0	0.0	0.6	0.24
bible	spikenard and saffron, calamus and cinnamon, with every kind of incense tree; myrrh and aloes, with all the best spices,	saffron	0.35	0.4	0.6	0.4	0.0	0.0	0.28
bible	So when the Samaritans came to him, they begged him to stay with them.	Samaritans	0.35	0.0	0.8	0.0	0.0	0.0	0.16
bible	Even then the land will rest and enjoy its sabbaths.	sabbaths	0.36	0.0	0.0	0.4	0.0	0.7	0.22
bible	Press your plea with your neighbor.	plea	0.36	0.8	0.8	0.8	0.8	1.0	0.84
bible	Also we inform you, that touching any of the priests and Levites, the singers, porters, Nethinim, or servants of this house of God, it shall not be lawful to impose tribute, custom, or toll, on them.	toll	0.36	0.8	0.3	0.0	0.0	0.0	0.22
bible	When its boughs are withered, they will be broken off.	boughs	0.37	0.0	0.0	0.6	0.6	0.3	0.3
bible	Strangers, the terrible of the nations, have cut him off, and have left him: on the mountains and in all the valleys his branches are fallen, and his boughs are broken by all the watercourses of the land; and all the peoples of the earth are gone down from his shadow, and have left him.	boughs	0.67	0.0	0.0	0.4	0.2	0.7	0.26
bible	"I said, ""I see a boiling caldron; and it is tipping away from the north."""	caldron	0.38	0.6	0.9	0.8	0.2	0.3	0.56
bible	This shall not be your caldron, neither shall you be the meat in its midst; I will judge you in the border of Israel;	caldron	0.39	0.6	0.8	0.2	0.0	0.5	0.42
bible	and he struck it into the pan, or kettle, or caldron, or pot; all that the fork brought up the priest took therewith.	caldron	0.47	0.6	0.9	0.4	0.4	0.6	0.58
bible	Utter a parable to the rebellious house, and tell them, Thus says the Lord Yahweh, Set on the caldron, set it on, and also pour water into it:	caldron	0.55	0.6	0.4	0.0	0.8	0.0	0.36
bible	Let the words of my mouth and the meditation of my heart be acceptable in your sight, Yahweh, my rock, and my redeemer.	redeemer	0.38	0.8	0.8	0.4	0.0	0.0	0.4
bible	The seers shall be disappointed, and the diviners confounded.	seers	0.4	0.8	1.0	0.4	0.8	0.8	0.76
bible	The elder to Gaius the beloved, whom I love in truth.	Gaius	0.41	0.8	0.8	0.4	0.2	0.8	0.6
bible	The whole city was filled with confusion, and they rushed with one accord into the theater, having seized Gaius and Aristarchus, men of Macedonia, Paul's companions in travel.	Gaius	0.59	0.4	0.8	0.4	0.2	0.8	0.52
bible	Day by day, continuing steadfastly with one accord in the temple, and breaking bread at home, they took their food with gladness and singleness of heart,	singleness	0.42	0.8	1.0	0.4	0.2	0.8	0.64
bible	The altar hearth shall be twelve [cubits] long by twelve broad, square in the four sides of it.	hearth	0.43	0.6	0.5	0.0	0.4	0.0	0.3
bible	Now there was at Joppa a certain disciple named Tabitha, which when translated, means Dorcas.	Dorcas	0.44	0.6	0.9	0.4	0.0	0.5	0.48
bible	Indeed, woe also to them when I depart from them!	woe	0.44	1.0	0.7	0.4	0.8	1.0	0.78
bible	The land of Tappuah belonged to Manasseh; but Tappuah on the border of Manasseh belonged to the children of Ephraim.	Ephraim	0.45	0.8	0.5	0.4	0.1	0.5	0.46
bible	Isn't the gleaning of the grapes of Ephraim better than the vintage of Abiezer?	Ephraim	0.45	0.8	1.0	0.4	0.0	0.8	0.6
bible	Before Ephraim and Benjamin and Manasseh, stir up your might!	Ephraim	0.5	0.8	0.8	0.4	0.2	0.8	0.6
bible	Hezekiah sent to all Israel and Judah, and wrote letters also to Ephraim and Manasseh, that they should come to the house of Yahweh at Jerusalem, to keep the Passover to Yahweh, the God of Israel.	Ephraim	0.53	0.8	0.6	0.0	0.0	0.6	0.4
bible	"He said to him, ""We are passing from Bethlehem Judah to the farther side of the hill country of Ephraim."	Ephraim	0.57	0.8	0.8	0.4	0.2	0.5	0.54
bible	and by the borders of the children of Manasseh, Beth Shean and its towns, Taanach and its towns, Megiddo and its towns, Dor and its towns.	Dor	0.46	0.8	0.7	0.0	0.0	0.0	0.3
bible	Desolation and destruction, and the famine and the sword; how shall I comfort you?	Desolation	0.46	0.8	0.8	1.0	1.0	0.8	0.88
bible	You, Ezra, after the wisdom of your God who is in your hand, appoint magistrates and judges, who may judge all the people who are beyond the River, all such as know the laws of your God; and teach him who doesn't know them.	Ezra	0.47	0.4	0.3	0.0	0.0	0.0	0.14
bible	"Nehemiah, who was the governor, and Ezra the priest the scribe, and the Levites who taught the people, said to all the people, ""This day is holy to Yahweh your God."	Ezra	0.52	0.8	0.8	0.4	0.0	0.0	0.4
bible	Selah.	Selah	0.47	0.0	0.7	0.0	0.0	0.3	0.2
bible	God, when you went forth before your people, when you marched through the wilderness... Selah.	Selah	0.54	0.8	0.8	0.0	0.0	0.4	0.4
bible	Immediately he called them, and they left their father, Zebedee, in the boat with the hired servants, and went after him.	Zebedee	0.47	0.8	0.8	0.0	0.2	0.0	0.36
bible	I, Daniel, alone saw the vision; for the men who were with me didn't see the vision; but a great quaking fell on them, and they fled to hide themselves.	quaking	0.47	0.8	0.9	0.6	0.2	0.8	0.66
bible	therefore thus says Yahweh of Armies, the God of Israel, Behold, I will feed them, even this people, with wormwood, and give them water of gall to drink.	wormwood	0.48	0.8	0.0	0.8	0.8	0.8	0.64
bible	Therefore thus says Yahweh of Armies concerning the prophets: Behold, I will feed them with wormwood, and make them drink the water of gall; for from the prophets of Jerusalem is ungodliness gone forth into all the land.	wormwood	0.73	0.6	0.7	0.4	0.5	0.4	0.52
